idItem,Autor,Data_traducao,Versao_Uniclass,versao_secclas,code_tabela,tabela_id,nivel_item,Group,Subgroup,Section,Object,code_item,title_item,titulo_SECClasS,review,descricao_SECClasS,especialidade,keywords
1,SECClasS,2021-06-25T00:00:00.000+00:00,1.12,1,Complexos,,1,20,,,,Co_20,"Administrative, commercial and protective service complexes","Complexos de serviços administrativos, comerciais e de segurança",false,,Genérico,
2,SECClasS,2021-06-25T00:00:00.000+00:01,1.12,1,Complexos,,2,20,10,,,Co_20_10,Legislative complexes,Complexos legislativos,false,,Genérico,
3,SECClasS,2021-06-25T00:00:00.000+00:02,1.12,1,Complexos,,3,20,10,60,,Co_20_10_60,Governmental complexes,Complexos governamentais,false,,Genérico,
4,SECClasS,2021-06-25T00:00:00.000+00:03,1.12,1,Complexos,,2,20,15,,,Co_20_15,Administrative complexes,Complexos administrativos,false,,Genérico,
5,SECClasS,2021-06-25T00:00:00.000+00:04,1.12,1,Complexos,,3,20,15,8,,Co_20_15_08,Business parks,Parques empresariais,false,,Genérico,
6,SECClasS,2021-06-25T00:00:00.000+00:05,1.12,1,Complexos,,3,20,15,58,,Co_20_15_58,Office complexes,Complexos de escritórios,false,,Genérico,
7,SECClasS,2021-06-25T00:00:00.000+00:06,1.12,1,Complexos,,2,20,20,,,Co_20_20,Secular representative complexes,Complexos de administração pública,false,,Genérico,
8,SECClasS,2021-06-25T00:00:00.000+00:07,1.12,1,Complexos,,3,20,20,15,,Co_20_20_15,Complexes for representatives of nation states abroad,Complexos de representação de estados no estrangeiro ,false,,Genérico,
9,SECClasS,2021-06-25T00:00:00.000+00:08,1.12,1,Complexos,,3,20,20,40,,Co_20_20_40,Local government complexes,Complexos governamentais locais,false,,Genérico,
10,SECClasS,2021-06-25T00:00:00.000+00:09,1.12,1,Complexos,,3,20,20,50,,Co_20_20_50,National government complexes,Complexos governamentais nacionais,false,,Genérico,
11,SECClasS,2021-06-25T00:00:00.000+00:10,1.12,1,Complexos,,3,20,20,70,,Co_20_20_70,Regional government complexes,Complexos governamentais regionais,false,,Genérico,
12,SECClasS,2021-06-25T00:00:00.000+00:11,1.12,1,Complexos,,2,20,45,,,Co_20_45,Motor vehicle maintenance and fuelling complexes,Complexos de manutenção e abastecimento de veículos motorizados,false,,Genérico,
13,SECClasS,2021-06-25T00:00:00.000+00:12,1.12,1,Complexos,,3,20,45,50,,Co_20_45_50,Motor vehicle fuelling and charging stations,Complexos de abastecimento e carregamento de veículos motorizados ,false,,Genérico,
14,SECClasS,2021-06-25T00:00:00.000+00:13,1.12,1,Complexos,,3,20,45,54,,Co_20_45_54,Motor vehicle servicing complexes,Complexos de reparação de veículos motorizados,false,,Genérico,
15,SECClasS,2021-06-25T00:00:00.000+00:14,1.12,1,Complexos,,2,20,50,,,Co_20_50,Commercial complexes,Complexos comerciais,false,,Genérico,
16,SECClasS,2021-06-25T00:00:00.000+00:15,1.12,1,Complexos,,3,20,50,5,,Co_20_50_05,Auction complexes,Complexos de leiloeiras,false,,Genérico,
17,SECClasS,2021-06-25T00:00:00.000+00:16,1.12,1,Complexos,,3,20,50,50,,Co_20_50_50,Market complexes,Complexos de mercados,false,,Genérico,
18,SECClasS,2021-06-25T00:00:00.000+00:17,1.12,1,Complexos,,3,20,50,53,,Co_20_50_53,Mixed use complexes,Complexos de utilização mista,false,,Genérico,
19,SECClasS,2021-06-25T00:00:00.000+00:18,1.12,1,Complexos,,3,20,50,60,,Co_20_50_60,Parade of shops,Conjuntos de lojas de comércio local,false,,Genérico,
20,SECClasS,2021-06-25T00:00:00.000+00:19,1.12,1,Complexos,,3,20,50,71,,Co_20_50_71,Retail parks,Parques de retalho,false,,Genérico,
21,SECClasS,2021-06-25T00:00:00.000+00:20,1.12,1,Complexos,,3,20,50,78,,Co_20_50_78,Shopping complexes,Centros comerciais,false,,Genérico,
22,SECClasS,2021-06-25T00:00:00.000+00:21,1.12,1,Complexos,,3,20,50,94,,Co_20_50_94,Vehicle sales complexes,Complexos de venda de veículos,false,,Genérico,
23,SECClasS,2021-06-25T00:00:00.000+00:22,1.12,1,Complexos,,2,20,55,,,Co_20_55,Postal complexes,Complexos postais,false,,Genérico,
24,SECClasS,2021-06-25T00:00:00.000+00:23,1.12,1,Complexos,,3,20,55,10,,Co_20_55_10,Postal communications complexes,Complexos de comunicações postais,false,,Genérico,
25,SECClasS,2021-06-25T00:00:00.000+00:24,1.12,1,Complexos,,2,20,60,,,Co_20_60,Military complexes,Complexos militares,false,,Genérico,
26,SECClasS,2021-06-25T00:00:00.000+00:25,1.12,1,Complexos,,3,20,60,2,,Co_20_60_02,Air force complexes,Complexos da Força Aérea,false,,Genérico,
27,SECClasS,2021-06-25T00:00:00.000+00:26,1.12,1,Complexos,,3,20,60,10,,Co_20_60_10,Army complexes,Complexos do exército,false,,Genérico,
28,SECClasS,2021-06-25T00:00:00.000+00:27,1.12,1,Complexos,,3,20,60,56,,Co_20_60_56,Navy complexes,Complexos da marinha,false,,Genérico,
29,SECClasS,2021-06-25T00:00:00.000+00:28,1.12,1,Complexos,,2,20,65,,,Co_20_65,Law enforcement complexes,Complexos de forças de segurança pública,false,,Genérico,
30,SECClasS,2021-06-25T00:00:00.000+00:29,1.12,1,Complexos,,3,20,65,56,,Co_20_65_56,Law enforcement agency complexes,Complexos de agências de segurança pública,false,,Genérico,
31,SECClasS,2021-06-25T00:00:00.000+00:30,1.12,1,Complexos,,2,20,70,,,Co_20_70,Judicial complexes,Complexos judiciais,false,,Genérico,
32,SECClasS,2021-06-25T00:00:00.000+00:31,1.12,1,Complexos,,3,20,70,18,,Co_20_70_18,Court complexes,Complexos de tribunais,false,,Genérico,
33,SECClasS,2021-06-25T00:00:00.000+00:32,1.12,1,Complexos,,3,20,70,65,,Co_20_70_65,Probation complexes,Complexos de liberdade condicional,false,,Genérico,
34,SECClasS,2021-06-25T00:00:00.000+00:33,1.12,1,Complexos,,2,20,75,,,Co_20_75,Detention complexes,Complexos de detenção,false,,Genérico,
35,SECClasS,2021-06-25T00:00:00.000+00:34,1.12,1,Complexos,,3,20,75,42,,Co_20_75_42,Immigrant detention complexes,Complexos de detenção de imigrantes,false,,Genérico,
36,SECClasS,2021-06-25T00:00:00.000+00:35,1.12,1,Complexos,,3,20,75,64,,Co_20_75_64,Prison complexes,Complexos prisionais,false,,Genérico,
37,SECClasS,2021-06-25T00:00:00.000+00:36,1.12,1,Complexos,,3,20,75,71,,Co_20_75_71,Refugee detention complexes,Complexos de detenção de refugiados,false,,Genérico,
38,SECClasS,2021-06-25T00:00:00.000+00:37,1.12,1,Complexos,,2,20,80,,,Co_20_80,Weapons training complexes,Complexos de treino com armas,false,,Genérico,
39,SECClasS,2021-06-25T00:00:00.000+00:38,1.12,1,Complexos,,3,20,80,4,,Co_20_80_04,Artillery firing range complexes,Carreiras de tiro de artilharia,false,,Genérico,
40,SECClasS,2021-06-25T00:00:00.000+00:39,1.12,1,Complexos,,3,20,80,80,,Co_20_80_80,Small arms firing range complexes,Carreiras de tiro de armas de pequeno porte,false,,Genérico,
41,SECClasS,2021-06-25T00:00:00.000+00:40,1.12,1,Complexos,,2,20,90,,,Co_20_90,Incident support complexes,Complexos de suporte à emergência,false,,Genérico,
42,SECClasS,2021-06-25T00:00:00.000+00:41,1.12,1,Complexos,,3,20,90,2,,Co_20_90_02,Air and sea rescue complexes,Complexos de resgate aéreo e marítimo,false,,Genérico,
43,SECClasS,2021-06-25T00:00:00.000+00:42,1.12,1,Complexos,,3,20,90,16,,Co_20_90_16,Coastguard stations,Estações da guarda costeira,false,,Genérico,
44,SECClasS,2021-06-25T00:00:00.000+00:43,1.12,1,Complexos,,3,20,90,27,,Co_20_90_27,Fire brigade complexes,Quartéis de bombeiros,false,,Genérico,
45,SECClasS,2021-06-25T00:00:00.000+00:44,1.12,1,Complexos,,3,20,90,47,,Co_20_90_47,Lifeboat stations,Estações de salva-vidas,false,,Genérico,
46,SECClasS,2021-06-25T00:00:00.000+00:45,1.12,1,Complexos,,3,20,90,53,,Co_20_90_53,Mountain rescue complexes,Complexos de resgate de montanha,false,,Genérico,
47,SECClasS,2021-06-25T00:00:00.000+00:46,1.12,1,Complexos,,1,25,,,,Co_25,"Cultural, educational, scientific and information complexes","Complexos culturais, educacionais, científicos e de informação",false,,Genérico,
48,SECClasS,2021-06-25T00:00:00.000+00:47,1.12,1,Complexos,,2,25,5,,,Co_25_05,Commemorative complexes,Complexos comemorativos,false,,Genérico,
49,SECClasS,2021-06-25T00:00:00.000+00:48,1.12,1,Complexos,,2,25,10,,,Co_25_10,Educational complexes,Complexos educacionais,false,,Genérico,
50,SECClasS,2021-06-25T00:00:00.000+00:49,1.12,1,Complexos,,3,25,10,32,,Co_25_10_32,Further education colleges,Instituições de ensino profissional,false,,Genérico,
51,SECClasS,2021-06-25T00:00:00.000+00:50,1.12,1,Complexos,,3,25,10,41,,Co_25_10_41,Infant schools,Edifícios de educação infantil ,false,,Genérico,
52,SECClasS,2021-06-25T00:00:00.000+00:51,1.12,1,Complexos,,3,25,10,45,,Co_25_10_45,"Kindergartens, nurseries and preschools","Berçários, jardins infantis e pré-escola",false,,Genérico,
53,SECClasS,2021-06-25T00:00:00.000+00:52,1.12,1,Complexos,,3,25,10,66,,Co_25_10_66,Primary schools,Escolas do ensino básico,false,,Genérico,
54,SECClasS,2021-06-25T00:00:00.000+00:53,1.12,1,Complexos,,3,25,10,77,,Co_25_10_77,Secondary schools,Escolas do ensino secundário,false,,Genérico,
55,SECClasS,2021-06-25T00:00:00.000+00:54,1.12,1,Complexos,,3,25,10,88,,Co_25_10_88,Tertiary colleges,Instituições de ensino superior,false,,Genérico,
56,SECClasS,2021-06-25T00:00:00.000+00:55,1.12,1,Complexos,,3,25,10,92,,Co_25_10_92,Universities,Universidades,false,,Genérico,
57,SECClasS,2021-06-25T00:00:00.000+00:56,1.12,1,Complexos,,2,25,30,,,Co_25_30,Scientific complexes,Complexos científicos,false,,Genérico,
58,SECClasS,2021-06-25T00:00:00.000+00:57,1.12,1,Complexos,,3,25,30,4,,Co_25_30_04,Astronomical observatory complexes,Observatórios astronómicos,false,,Genérico,
59,SECClasS,2021-06-25T00:00:00.000+00:58,1.12,1,Complexos,,3,25,30,8,,Co_25_30_08,Botanical gardens,Jardins botânicos,false,,Genérico,
60,SECClasS,2021-06-25T00:00:00.000+00:59,1.12,1,Complexos,,3,25,30,45,,Co_25_30_45,Laboratory complexes,Complexos laboratoriais,false,,Genérico,
61,SECClasS,2021-06-25T00:00:00.000+00:60,1.12,1,Complexos,,3,25,30,70,,Co_25_30_70,Research complexes,Complexos de investigação,false,,Genérico,
62,SECClasS,2021-06-25T00:00:00.000+00:61,1.12,1,Complexos,,2,25,50,,,Co_25_50,Exhibition complexes,Complexos de exibição,false,,Genérico,
63,SECClasS,2021-06-25T00:00:00.000+00:62,1.12,1,Complexos,,3,25,50,3,,Co_25_50_03,Art installations,Instalações de arte,false,,Genérico,
64,SECClasS,2021-06-25T00:00:00.000+00:63,1.12,1,Complexos,,3,25,50,33,,Co_25_50_33,Galleries,Galerias,false,,Genérico,
65,SECClasS,2021-06-25T00:00:00.000+00:64,1.12,1,Complexos,,3,25,50,34,,Co_25_50_34,Gardens and arboretums,Jardins e arboretos,false,,Genérico,
66,SECClasS,2021-06-25T00:00:00.000+00:65,1.12,1,Complexos,,3,25,50,50,,Co_25_50_50,Memorial complexes,Complexos memoriais,false,,Genérico,
67,SECClasS,2021-06-25T00:00:00.000+00:66,1.12,1,Complexos,,3,25,50,52,,Co_25_50_52,Monument complexes,Complexos monumentais,false,,Genérico,
68,SECClasS,2021-06-25T00:00:00.000+00:67,1.12,1,Complexos,,3,25,50,54,,Co_25_50_54,Multi-purpose exhibition complexes,Complexos de exposição polivalente,false,,Genérico,
69,SECClasS,2021-06-25T00:00:00.000+00:68,1.12,1,Complexos,,3,25,50,55,,Co_25_50_55,Museums,Museus,false,,Genérico,
70,SECClasS,2021-06-25T00:00:00.000+00:69,1.12,1,Complexos,,3,25,50,58,,Co_25_50_58,Open-air museums,Museus ao ar livre,false,,Genérico,
71,SECClasS,2021-06-25T00:00:00.000+00:70,1.12,1,Complexos,,3,25,50,59,,Co_25_50_59,Open-air sculpture parks,Parques de esculturas ao ar livre ,false,,Genérico,
72,SECClasS,2021-06-25T00:00:00.000+00:71,1.12,1,Complexos,,3,25,50,99,,Co_25_50_99,Zoos,Jardins zoológicos,false,,Genérico,
73,SECClasS,2021-06-25T00:00:00.000+00:72,1.12,1,Complexos,,2,25,70,,,Co_25_70,Information complexes,Complexos de informação,false,,Genérico,
74,SECClasS,2021-06-25T00:00:00.000+00:73,1.12,1,Complexos,,3,25,70,16,,Co_25_70_16,Conference complexes,Centros de conferências e congressos,false,,Genérico,
75,SECClasS,2021-06-25T00:00:00.000+00:74,1.12,1,Complexos,,3,25,70,23,,Co_25_70_23,Document archives,Arquivos,false,,Genérico,
76,SECClasS,2021-06-25T00:00:00.000+00:75,1.12,1,Complexos,,3,25,70,30,,Co_25_70_30,Film archives,Cinematecas,false,,Genérico,
77,SECClasS,2021-06-25T00:00:00.000+00:76,1.12,1,Complexos,,3,25,70,41,,Co_25_70_41,Information centres,Centros de informação,false,,Genérico,
78,SECClasS,2021-06-25T00:00:00.000+00:77,1.12,1,Complexos,,3,25,70,47,,Co_25_70_47,Library complexes,Complexos de bibliotecas,false,,Genérico,
79,SECClasS,2021-06-25T00:00:00.000+00:78,1.12,1,Complexos,,2,25,90,,,Co_25_90,Worship complexes,Complexos de culto,false,,Genérico,
80,SECClasS,2021-06-25T00:00:00.000+00:79,1.12,1,Complexos,,3,25,90,30,,Co_25_90_30,Faith worship complexes,Complexos de culto religioso,false,,Genérico,
81,SECClasS,2021-06-25T00:00:00.000+00:80,1.12,1,Complexos,,1,30,,,,Co_30,Industrial complexes,Complexos industriais,false,,Genérico,
82,SECClasS,2021-06-25T00:00:00.000+00:81,1.12,1,Complexos,,2,30,10,,,Co_30_10,Mineral extraction complexes,Complexos de extracção mineira,false,,Genérico,
83,SECClasS,2021-06-25T00:00:00.000+00:82,1.12,1,Complexos,,3,30,10,22,,Co_30_10_22,Deep mines,Minas subterrânea profunda,false,,Genérico,
84,SECClasS,2021-06-25T00:00:00.000+00:83,1.12,1,Complexos,,3,30,10,24,,Co_30_10_24,Drift mines,Minas subterrânea sub-horizontais,false,,Genérico,
85,SECClasS,2021-06-25T00:00:00.000+00:84,1.12,1,Complexos,,3,30,10,51,,Co_30_10_51,Methane hydrates extraction complexes,Complexos de extração de hidratos de metano,false,,Genérico,
86,SECClasS,2021-06-25T00:00:00.000+00:85,1.12,1,Complexos,,3,30,10,61,,Co_30_10_61,Opencast mines,Minas a céu aberto,false,,Genérico,
87,SECClasS,2021-06-25T00:00:00.000+00:86,1.12,1,Complexos,,3,30,10,69,,Co_30_10_69,Quarries,Pedreiras,false,,Genérico,
88,SECClasS,2021-06-25T00:00:00.000+00:87,1.12,1,Complexos,,3,30,10,77,,Co_30_10_77,Shale gas extraction complexes,Complexos de extracção de gás de xisto,false,,Genérico,
89,SECClasS,2021-06-25T00:00:00.000+00:88,1.12,1,Complexos,,3,30,10,78,,Co_30_10_78,Shale oil extraction complexes,Complexos de extracção de óleo de xisto,false,,Genérico,
90,SECClasS,2021-06-25T00:00:00.000+00:89,1.12,1,Complexos,,2,30,20,,,Co_30_20,Nuclear and chemical management complexes,Complexos de gestão nucleares e químicos,false,,Genérico,
91,SECClasS,2021-06-25T00:00:00.000+00:90,1.12,1,Complexos,,3,30,20,80,,Co_30_20_80,Surface radioactive waste management complexes,Complexos de gestão de resíduos radioactivos à superfície,false,,Genérico,
92,SECClasS,2021-06-25T00:00:00.000+00:91,1.12,1,Complexos,,3,30,20,95,,Co_30_20_95,Underground radioactive waste management complexes,Complexos de gestão de resíduos radioactivos subterrâneos,false,,Genérico,
93,SECClasS,2021-06-25T00:00:00.000+00:92,1.12,1,Complexos,,2,30,30,,,Co_30_30,Mineral processing complexes,Complexos de processamento mineral,false,,Genérico,
94,SECClasS,2021-06-25T00:00:00.000+00:93,1.12,1,Complexos,,3,30,30,30,,Co_30_30_30,Gas processing complexes,Complexos de processamento de gás,false,,Genérico,
95,SECClasS,2021-06-25T00:00:00.000+00:94,1.12,1,Complexos,,3,30,30,50,,Co_30_30_50,Oil processing complexes,Complexos de processamento de petróleo,false,,Genérico,
96,SECClasS,2021-06-25T00:00:00.000+00:95,1.12,1,Complexos,,3,30,30,55,,Co_30_30_55,Ore processing complexes,Complexos de processamento de minério,false,,Genérico,
97,SECClasS,2021-06-25T00:00:00.000+00:96,1.12,1,Complexos,,2,30,40,,,Co_30_40,Animal and plant products processing complexes,Complexos de processamento de produtos animais e vegetais,false,,Genérico,
98,SECClasS,2021-06-25T00:00:00.000+00:97,1.12,1,Complexos,,3,30,40,1,,Co_30_40_01,Abattoirs,Matadouros,false,,Genérico,
99,SECClasS,2021-06-25T00:00:00.000+00:98,1.12,1,Complexos,,3,30,40,3,,Co_30_40_03,Animal product processing complexes,Complexos de processamento de produtos animais,false,,Genérico,
100,SECClasS,2021-06-25T00:00:00.000+00:99,1.12,1,Complexos,,3,30,40,4,,Co_30_40_04,Arable crop processing complexes,Complexos de processamento de culturas arvenses,false,,Genérico,
101,SECClasS,2021-06-25T00:00:00.000+00:100,1.12,1,Complexos,,3,30,40,6,,Co_30_40_06,Bakeries,Padarias,false,,Genérico,
102,SECClasS,2021-06-25T00:00:00.000+00:101,1.12,1,Complexos,,3,30,40,8,,Co_30_40_08,Breweries,Fábricas de cerveja,false,,Genérico,
103,SECClasS,2021-06-25T00:00:00.000+00:102,1.12,1,Complexos,,3,30,40,11,,Co_30_40_11,Canneries,Fábricas de conservas,false,,Genérico,
104,SECClasS,2021-06-25T00:00:00.000+00:103,1.12,1,Complexos,,3,30,40,22,,Co_30_40_22,Distilleries,Destilarias,false,,Genérico,
105,SECClasS,2021-06-25T00:00:00.000+00:104,1.12,1,Complexos,,3,30,40,30,,Co_30_40_30,Fish processing complexes,Complexos de processamento de peixe,false,,Genérico,
106,SECClasS,2021-06-25T00:00:00.000+00:105,1.12,1,Complexos,,3,30,40,40,,Co_30_40_40,Horticultural crop processing complexes,Complexos de processamento de hortícolas,false,,Genérico,
107,SECClasS,2021-06-25T00:00:00.000+00:106,1.12,1,Complexos,,3,30,40,55,,Co_30_40_55,Mills,Moinhos,false,,Genérico,
108,SECClasS,2021-06-25T00:00:00.000+00:107,1.12,1,Complexos,,3,30,40,60,,Co_30_40_60,Livestock processing complexes,Complexos de processamento de gado,false,,Genérico,
109,SECClasS,2021-06-25T00:00:00.000+00:108,1.12,1,Complexos,,3,30,40,90,,Co_30_40_90,Timber processing complexes,Complexos de processamento de madeira,false,,Genérico,
110,SECClasS,2021-06-25T00:00:00.000+00:109,1.12,1,Complexos,,3,30,40,96,,Co_30_40_96,Wineries,Complexos vitivinícolas,false,,Genérico,
111,SECClasS,2021-06-25T00:00:00.000+00:110,1.12,1,Complexos,,2,30,50,,,Co_30_50,Manufacturing complexes,Complexos industriais,false,,Genérico,
112,SECClasS,2021-06-25T00:00:00.000+00:111,1.12,1,Complexos,,3,30,50,37,,Co_30_50_37,Heavy manufacturing complexes,Complexos industriais de produção pesada,false,,Genérico,
113,SECClasS,2021-06-25T00:00:00.000+00:112,1.12,1,Complexos,,3,30,50,41,,Co_30_50_41,Industrial parks,Parques industriais,false,,Genérico,
114,SECClasS,2021-06-25T00:00:00.000+00:113,1.12,1,Complexos,,3,30,50,47,,Co_30_50_47,Light manufacturing complexes,Complexos industriais de produção ligeira,false,,Genérico,
115,SECClasS,2021-06-25T00:00:00.000+00:114,1.12,1,Complexos,,3,30,50,77,,Co_30_50_77,Ship and boat building yards,Estaleiros navais,false,,Genérico,
116,SECClasS,2021-06-25T00:00:00.000+00:115,1.12,1,Complexos,,2,30,60,,,Co_30_60,Cleaning and maintenance complexes,Complexos de limpeza e de manutenção,false,,Genérico,
117,SECClasS,2021-06-25T00:00:00.000+00:116,1.12,1,Complexos,,3,30,60,15,,Co_30_60_15,Commercial laundries,Lavandarias comerciais,false,,Genérico,
118,SECClasS,2021-06-25T00:00:00.000+00:117,1.12,1,Complexos,,3,30,60,94,,Co_30_60_94,Vehicle cleaning complexes,Complexos de limpeza de veículos,false,,Genérico,
119,SECClasS,2021-06-25T00:00:00.000+00:118,1.12,1,Complexos,,2,30,80,,,Co_30_80,Mechanical power generation complexes,Complexos de geração de energia mecânica,false,,Genérico,
120,SECClasS,2021-06-25T00:00:00.000+00:119,1.12,1,Complexos,,3,30,80,10,,Co_30_80_10,Kinetic power generation complexes,Complexos de geração de energia cinética,false,,Genérico,
121,SECClasS,2021-06-25T00:00:00.000+00:120,1.12,1,Complexos,,2,30,85,,,Co_30_85,Marine and water maintenance complexes,Complexos de manutenção marinhos e aquáticos,false,,Genérico,
122,SECClasS,2021-06-25T00:00:00.000+00:121,1.12,1,Complexos,,2,30,90,,,Co_30_90,Warehousing and distribution complexes,Complexos de armazenagem e distribuição,false,,Genérico,
123,SECClasS,2021-06-25T00:00:00.000+00:122,1.12,1,Complexos,,1,32,,,,Co_32,Water and land management complexes,Complexos de gestão de água e território,false,,Genérico,
124,SECClasS,2021-06-25T00:00:00.000+00:123,1.12,1,Complexos,,2,32,10,,,Co_32_10,Agricultural and horticultural complexes,Complexos agrícolas e hortícolas,false,,Genérico,
125,SECClasS,2021-06-25T00:00:00.000+00:124,1.12,1,Complexos,,3,32,10,2,,Co_32_10_02,Arable farms,Explorações agrícolas,false,,Genérico,
126,SECClasS,2021-06-25T00:00:00.000+00:125,1.12,1,Complexos,,3,32,10,15,,Co_32_10_15,Crofts,Quintas,false,,Genérico,
127,SECClasS,2021-06-25T00:00:00.000+00:126,1.12,1,Complexos,,3,32,10,28,,Co_32_10_28,Fish farms,Complexos de aquacultura,false,,Genérico,
128,SECClasS,2021-06-25T00:00:00.000+00:127,1.12,1,Complexos,,3,32,10,30,,Co_32_10_30,Fish hatcheries,Viveiros de peixe,false,,Genérico,
129,SECClasS,2021-06-25T00:00:00.000+00:128,1.12,1,Complexos,,3,32,10,39,,Co_32_10_39,Horticultural nurseries,Viveiros hortícolas,false,,Genérico,
